,features,coef
4427,POU6F2-AS1,7.995267689117904e-05
4428,PRIM1,7.98581201961524e-05
4429,NACA,7.98581201961524e-05
4430,FBXO10,7.985526691473477e-05
4431,LOC100507373,7.983489007213352e-05
4432,LPHN1,7.983489007213352e-05
4433,ASF1B,7.983489007213352e-05
4434,BNC2,7.983066839745248e-05
4435,POLR3C,7.977892748167289e-05
4436,VTCN1,7.977678309677126e-05
4437,TRIM45,7.977678309677126e-05
4438,LINC01525,7.977678309677126e-05
4439,FPGT,7.971122690080603e-05
4440,NCAM1-AS1,7.96874169340107e-05
4441,AXIN1,7.955690501301837e-05
4442,LOC102467214,7.954908642500903e-05
4443,LOC102467216,7.954908642500903e-05
4444,MKI67,7.947025555206242e-05
4445,IFIH1,7.945654497756242e-05
4446,GCA,7.945654497756242e-05
4447,SLC23A2,7.944780245021526e-05
4448,ING1,7.93815199801306e-05
4449,SNORD59B,7.933988565526128e-05
4450,ATP5B,7.933988565526128e-05
4451,SNORD59A,7.933988565526128e-05
4452,POLE4,7.933722025962569e-05
4453,MIR5000,7.933722025962569e-05
4454,TACR1,7.933722025962569e-05
4455,LINC01291,7.933722025962569e-05
4456,LYRM9,7.929021594012992e-05
4457,BCO1,7.92746365878242e-05
4458,EXTL2,7.926501484071062e-05
4459,SZRD1,7.923592984161006e-05
4460,CCT6P3,7.922432542359245e-05
4461,CHTF18,7.921155300772507e-05
4462,PRR25,7.921155300772507e-05
4463,RPUSD1,7.921155300772507e-05
4464,GNG13,7.921155300772507e-05
4465,LMF1-AS1,7.921155300772507e-05
4466,MRPS18B,7.920527737892889e-05
4467,FGF14-AS2,7.919938957400134e-05
4468,DPYSL4,7.910088338129492e-05
4469,THEG5,7.907880453101801e-05
4470,ATP1B2,7.907769894864805e-05
4471,SCGB2B3P,7.90457914012361e-05
4472,USP2,7.895974118853797e-05
4473,C1QTNF5,7.895974118853797e-05
4474,MFRP,7.895974118853797e-05
4475,RNF26,7.895974118853797e-05
4476,THY1,7.895974118853797e-05
4477,USP2-AS1,7.895974118853797e-05
4478,ASB17,7.895654773834404e-05
4479,LOC101927342,7.892697294929895e-05
4480,LOC101927132,7.892627335862027e-05
4481,LOC100507534,7.892627335862027e-05
4482,LOC101927907,7.891640548378377e-05
4483,GCG,7.891303465463267e-05
4484,LOC101929532,7.891303465463267e-05
4485,FAP,7.891303465463267e-05
4486,CBX1,7.887721410378734e-05
4487,NFE2L1,7.887721410378734e-05
4488,UBE2D4,7.884198137491993e-05
4489,SPDYE1,7.884198137491993e-05
4490,STK17A,7.884198137491993e-05
4491,COA1,7.884198137491993e-05
4492,LINC00957,7.884198137491993e-05
4493,MRPS24,7.884198137491993e-05
4494,BLVRA,7.884198137491993e-05
4495,RASA4CP,7.884198137491993e-05
4496,URGCP-MRPS24,7.884198137491993e-05
