,features,coef
2063,MBL1P,4.558137906265219e-05
2064,XPNPEP1,4.5573589177440606e-05
2065,IQCD,4.55340020900002e-05
2066,TMEM14A,4.5517442548464025e-05
2067,MEIG1,4.551183801598604e-05
2068,FAM190B,4.550959622377872e-05
2069,RNF181,4.549365429479802e-05
2070,ATP6V0E2,4.5490666560030295e-05
2071,RP11-128M1.1,4.5486318031743144e-05
2072,RP11-622K12.1,4.547321812562141e-05
2073,MN1,4.546316443224966e-05
2074,CCDC66,4.5450437355162056e-05
2075,CTD-2319I12.1,4.543901173533144e-05
2076,RGS4,4.543012071879727e-05
2077,ZYG11B,4.542833488439781e-05
2078,TXNDC9,4.541381047527464e-05
2079,RP11-16M8.2,4.539294318322636e-05
2080,PARP3,4.538483388303158e-05
2081,JAG1,4.537450060000033e-05
2082,OSBPL6,4.537432696946151e-05
2083,C9orf152,4.536316266026484e-05
2084,MTA3,4.53552990606295e-05
2085,MAP2K1,4.53424365832943e-05
2086,CPM,4.5322635938430385e-05
2087,FAM65A,4.5306355366217616e-05
2088,C2orf54,4.5299762274650344e-05
2089,CCDC107,4.528750912461222e-05
2090,ACOT9,4.525539365441932e-05
2091,RAB11FIP5,4.5252305807401855e-05
2092,ZNF425,4.525150776180208e-05
2093,CEACAM19,4.5242353189492746e-05
2094,GRASP,4.523703144050421e-05
2095,FAM58A,4.522657996363321e-05
2096,SULT4A1,4.5206101261811863e-05
2097,IFITM2,4.51766641942989e-05
2098,EI24,4.5174501531272185e-05
2099,MAGOHB,4.513267383049531e-05
2100,PTCHD1,4.511508169251124e-05
2101,PIP5KL1,4.5097644418636256e-05
2102,CLTB,4.509660379098901e-05
2103,ZMAT2,4.50822467672242e-05
2104,GSTP1,4.507871218118574e-05
2105,DBC1,4.504694107531358e-05
2106,CDCA3,4.503870913509265e-05
2107,SCARNA15,4.4995370118902715e-05
2108,CSE1L,4.497848806096121e-05
2109,ZNF248,4.497191272269442e-05
2110,MB21D2,4.491615365692094e-05
2111,EHD1,4.4915244588285714e-05
2112,ROR2,4.486267392120625e-05
2113,NLRX1,4.48597246449417e-05
2114,USP46-AS1,4.48183583503603e-05
2115,RP11-89M16.1,4.481721915190555e-05
2116,CNPY3,4.48139433170098e-05
2117,NT5M,4.479224525296748e-05
2118,FAM83E,4.4790335259746976e-05
2119,CHID1,4.470398390479793e-05
2120,FMNL2,4.470019716465127e-05
2121,DNALI1,4.468876777704293e-05
2122,NMT2,4.468636800339651e-05
2123,RP11-111M22.3,4.467297450364435e-05
2124,PRDM14,4.4671630817252105e-05
2125,GALNT1,4.465950927757066e-05
2126,RPAP3,4.463643878867041e-05
2127,TMEM5,4.46299186884889e-05
2128,CD109,4.462621067167401e-05
2129,GORAB,4.458169440607722e-05
2130,MRPL49,4.456487431221034e-05
2131,SGCB,4.4555251694078065e-05
2132,CPNE5,4.455095653795082e-05
2133,ERI3,4.453682313675534e-05
2134,KISS1,4.452128683980281e-05
2135,AC018816.3,4.4513218546370913e-05
2136,SIGLEC15,4.4510460285849324e-05
2137,PTH1R,4.4478186308876004e-05
2138,ZNF827,4.447769000649732e-05
2139,WFDC3,4.446982379680295e-05
2140,ASTN1,4.4444335576615835e-05
2141,PLD2,4.442054347327978e-05
2142,TXNDC11,4.441073026664581e-05
2143,RIPK4,4.4402361784198085e-05
2144,TMEM184B,4.4400471737673415e-05
2145,MPZL3,4.436073567169515e-05
2146,PAPPA2,4.435333913246278e-05
2147,PSMC3,4.435056627134524e-05
2148,KCNK2,4.4349681588860586e-05
2149,RP5-994D16.3,4.43241200375439e-05
2150,TMEM125,4.431957455974127e-05
2151,SPOCD1,4.4295261431874394e-05
2152,C16orf58,4.4282994400544553e-05
2153,RGAG4,4.428182593679215e-05
2154,SSX3,4.426271849286968e-05
2155,WDR63,4.4231264502599704e-05
2156,C14orf105,4.423067481980056e-05
2157,ZDHHC8P1,4.4213529968523126e-05
2158,NEK8,4.419328065950714e-05
2159,RASSF6,4.41913675416734e-05
2160,ISCU,4.4189006366624316e-05
2161,SRPR,4.416638630025859e-05
2162,CYP1A2,4.416611360304836e-05
2163,ABCD2,4.4155244252932496e-05
2164,DYNLRB2,4.414508684124285e-05
2165,ZSWIM7,4.4111028874219596e-05
2166,PLA2G4C,4.4107712801885296e-05
2167,SSSCA1,4.410395253784511e-05
2168,G6PC3,4.409993515782189e-05
2169,SYT7,4.409194354344499e-05
2170,ISCA2,4.408304730862691e-05
2171,RP11-553A10.1,4.407531610662867e-05
2172,FLYWCH2,4.4062009295453424e-05
2173,KDELR3,4.404497707810651e-05
2174,PTCRA,4.403170211428896e-05
2175,AC018766.5,4.40154374210907e-05
2176,TCEB2,4.401047973666876e-05
2177,DLL3,4.40011376321315e-05
2178,C3orf55,4.399988803821413e-05
2179,ELOVL1,4.399742573057462e-05
2180,KANSL2,4.399580910564212e-05
2181,ASB8,4.396803407983457e-05
2182,COL8A1,4.3958271870643865e-05
2183,EMX2OS,4.3957634234505714e-05
2184,PEX10,4.392842621199029e-05
2185,RP5-894A10.2,4.391866956120246e-05
2186,PPP1R13L,4.391717953262741e-05
2187,ATP8A1,4.390977419837502e-05
2188,SPINK4,4.388295690508683e-05
2189,NCF2,4.3862835383080034e-05
2190,HOXA-AS2,4.38567619904913e-05
2191,F8,4.381750633256853e-05
2192,RP11-318A15.2,4.381210627954029e-05
2193,CAPSL,4.3787127785005755e-05
2194,PTTG1IP,4.375280471926001e-05
2195,TNFAIP6,4.374554572034548e-05
2196,PLEKHH3,4.374176954056674e-05
2197,IL11,4.374141616286205e-05
2198,DOCK9,4.3740527112408285e-05
2199,FAM169A,4.373476960601687e-05
2200,JAZF1,4.372355902899321e-05
2201,REM1,4.37167293058377e-05
2202,C11orf75,4.37124149163069e-05
2203,GREB1L,4.368547599549716e-05
2204,STC2,4.366459949439084e-05
2205,ADCY9,4.3661725409030636e-05
2206,CHST14,4.364827275027633e-05
2207,FLJ00388,4.3644329304667144e-05
2208,XAGE2B,4.3627934099745064e-05
2209,RSBN1L-AS1,4.361498317830466e-05
